Timestamp,ComputerName,Hostname,Domain,Source,Channel,EventRecordID,EventID,Level,TaskCategory,Keywords,User,Process,IP,Description,Correlation
2025-10-12 12:51:00,CORP-SRV-006,host9.corp.local,CORP.LOCAL,Windows Firewall with Advanced Security,Security,2000238,4776,Warning,Network,Security,CORP\svc_backup,explorer.exe,10.1.2.207,The computer attempted to validate the credentials for an account.,{00000000-0000-0000-0000-000000000000}
2025-10-07 10:41:00,CORP-SRV-008,host1.corp.local,CORP.LOCAL,Winlogon,System,2000120,1100,Information,Service Control Manager,Classic,SYSTEM,powershell.exe,10.1.5.25,The event logging service has shut down.,{00000000-0000-0000-0000-000000000000}
2025-10-13 14:49:00,CORP-SRV-016,host10.corp.local,CORP.LOCAL,DNS Server,Security,2000259,4625,Warning,Network,Classic,CORP\unknown,winlogon.exe,10.1.1.234,An account failed to log on. Failure Reason: Unknown username or bad password; Account: CORP\unknown.,{00000000-0000-0000-0000-000000000000}
2025-10-03 15:16:00,CORP-SRV-013,host2.corp.local,CORP.LOCAL,Microsoft-Windows-Sysmon,Security,2000041,4625,Warning,Service Control Manager,Audit Success,CORP\alice,winlogon.exe,10.1.1.236,An account failed to log on. Failure Reason: Unknown username or bad password; Account: CORP\alice.,{00000000-0000-0000-0000-000000000000}
2025-10-05 17:09:00,CORP-SRV-013,host10.corp.local,CORP.LOCAL,Windows Firewall with Advanced Security,Security,2000079,5156,Information,Process Creation,Audit Success,SYSTEM,sqlservr.exe,10.1.2.80,The Windows Filtering Platform has permitted a connection.,{00000000-0000-0000-0000-000000000000}
2025-10-14 14:13:00,CORP-SRV-008,host4.corp.local,CORP.LOCAL,Microsoft-Windows-Eventlog,Security,2000283,4688,Information,Policy Change,Classic,CORP\svc_deploy,lsass.exe,10.1.4.70,A new process has been created: sqlservr.exe; CommandLine: 'sqlservr.exe --run'.,{00000000-0000-0000-0000-000000000000}
2025-10-08 01:45:00,CORP-SRV-014,host9.corp.local,CORP.LOCAL,Kernel-Power,System,2000138,7045,Information,System,Security,SYSTEM,explorer.exe,10.1.5.26,A service was installed in the system.,{00000000-0000-0000-0000-000000000000}
2025-10-10 02:10:00,CORP-SRV-010,host8.corp.local,CORP.LOCAL,Microsoft-Windows-Security-Auditing,Security,2000187,4634,Information,Service Control Manager,Security,CORP\alice,lsass.exe,10.1.2.250,An account was logged off.,{00000000-0000-0000-0000-000000000000}
2025-10-13 15:30:00,CORP-SRV-019,host2.corp.local,CORP.LOCAL,DNS Server,System,2000261,1100,Information,Service Control Manager,Security,SYSTEM,svchost.exe,10.1.3.99,The event logging service has shut down.,{00000000-0000-0000-0000-000000000000}
2025-10-07 08:16:00,CORP-SRV-008,host8.corp.local,CORP.LOCAL,Microsoft-Windows-Eventlog,Security,2000117,4688,Information,Logon,Application,CORP\alice,mimikatz.exe,10.1.4.218,A new process has been created: cmd.exe; CommandLine: 'cmd.exe --run'.,{00000000-0000-0000-0000-000000000000}
2025-10-06 20:30:00,CORP-SRV-019,host10.corp.local,CORP.LOCAL,Microsoft-Windows-Eventlog,Security,2000099,1102,Warning,System,Application,CORP\Administrator,svchost.exe,10.1.1.55,The audit log was cleared.,{00000000-0000-0000-0000-000000000000}
2025-10-01 22:41:00,CORP-SRV-019,host9.corp.local,CORP.LOCAL,Microsoft-Windows-Eventlog,Security,2000008,4624,Information,Policy Change,Security,CORP\svc_monitor,svchost.exe,10.1.3.162,An account was successfully logged on. Subject: svc_monitor; Logon Type: 10.,{00000000-0000-0000-0000-000000000000}
2025-10-11 23:19:00,CORP-SRV-016,host8.corp.local,CORP.LOCAL,Microsoft-Windows-Sysmon,Security,2000227,4624,Information,Service Control Manager,Security,CORP\svc_monitor,mimikatz.exe,10.1.1.26,An account was successfully logged on. Subject: svc_monitor; Logon Type: 10.,{00000000-0000-0000-0000-000000000000}
2025-10-09 21:04:00,CORP-SRV-007,host3.corp.local,CORP.LOCAL,Windows Firewall with Advanced Security,Security,2000182,4722,Information,Process Creation,Application,CORP\itadmin,sqlservr.exe,10.1.3.115,A user account was enabled.,{00000000-0000-0000-0000-000000000000}
2025-10-07 21:18:00,CORP-SRV-011,host3.corp.local,CORP.LOCAL,Microsoft-Windows-Eventlog,Security,2000132,4634,Information,System,Audit Failure,-,svchost.exe,10.1.3.215,An account was logged off.,{00000000-0000-0000-0000-000000000000}
2025-10-03 03:41:00,CORP-SRV-018,host2.corp.local,CORP.LOCAL,Microsoft-Windows-Eventlog,Security,2000031,4634,Information,Service Control Manager,Security,CORP\alice,sqlservr.exe,10.1.4.8,An account was logged off.,{00000000-0000-0000-0000-000000000000}
2025-10-09 11:31:00,CORP-SRV-009,host2.corp.local,CORP.LOCAL,DNS Server,Security,2000171,4624,Information,Network,Audit Failure,CORP\svc_monitor,winlogon.exe,10.1.1.122,An account was successfully logged on. Subject: svc_monitor; Logon Type: 2.,{00000000-0000-0000-0000-000000000000}
2025-10-04 13:51:00,CORP-SRV-008,host6.corp.local,CORP.LOCAL,Microsoft-Windows-Eventlog,System,2000055,6008,Error,Logon,Classic,SYSTEM,powershell.exe,10.1.1.240,The previous system shutdown was unexpected.,{00000000-0000-0000-0000-000000000000}
2025-10-03 01:52:00,CORP-SRV-005,host9.corp.local,CORP.LOCAL,Microsoft-Windows-Sysmon,Security,2000028,4624,Information,Policy Change,Audit Failure,CORP\svc_backup,svchost.exe,10.1.4.74,An account was successfully logged on. Subject: svc_backup; Logon Type: 10.,{00000000-0000-0000-0000-000000000000}
2025-10-12 07:52:00,CORP-SRV-001,host7.corp.local,CORP.LOCAL,DNS Server,Security,2000236,4776,Warning,Logon,Audit Success,CORP\svc_backup,winlogon.exe,10.1.4.130,The computer attempted to validate the credentials for an account.,{00000000-0000-0000-0000-000000000000}
2025-10-09 08:45:00,CORP-SRV-007,host10.corp.local,CORP.LOCAL,DNS Server,Security,2000169,4625,Warning,System,Audit Failure,CORP\alice,mimikatz.exe,10.1.2.199,An account failed to log on. Failure Reason: Unknown username or bad password; Account: CORP\alice.,{00000000-0000-0000-0000-000000000000}
2025-10-04 05:02:00,CORP-SRV-011,host9.corp.local,CORP.LOCAL,Microsoft-Windows-Security-Auditing,Security,2000048,4688,Information,System,Audit Failure,CORP\svc_deploy,powershell.exe,10.1.1.172,A new process has been created: cmd.exe; CommandLine: 'cmd.exe --run'.,{00000000-0000-0000-0000-000000000000}
2025-10-12 13:00:00,CORP-SRV-015,host10.corp.local,CORP.LOCAL,Microsoft-Windows-Sysmon,Security,2000239,4624,Information,Policy Change,Audit Success,CORP\alice,lsass.exe,10.1.3.82,An account was successfully logged on. Subject: alice; Logon Type: 3.,{00000000-0000-0000-0000-000000000000}
2025-10-08 21:16:00,CORP-SRV-015,host10.corp.local,CORP.LOCAL,Windows Firewall with Advanced Security,Security,2000159,4624,Information,Network,Classic,CORP\svc_backup,svchost.exe,10.1.1.178,An account was successfully logged on. Subject: svc_backup; Logon Type: 10.,{00000000-0000-0000-0000-000000000000}
2025-10-11 11:21:00,CORP-SRV-013,host2.corp.local,CORP.LOCAL,Service Control Manager,System,2000211,1100,Information,Process Creation,Classic,SYSTEM,explorer.exe,10.1.3.180,The event logging service has shut down.,{00000000-0000-0000-0000-000000000000}
2025-10-03 04:14:00,CORP-SRV-001,host4.corp.local,CORP.LOCAL,Kernel-Power,Security,2000033,5156,Information,Network,Audit Failure,SYSTEM,powershell.exe,10.1.1.197,The Windows Filtering Platform has permitted a connection.,{00000000-0000-0000-0000-000000000000}
2025-10-06 08:44:00,CORP-SRV-007,host4.corp.local,CORP.LOCAL,Microsoft-Windows-Sysmon,Security,2000093,4776,Warning,Logon,Classic,-,powershell.exe,10.1.5.242,The computer attempted to validate the credentials for an account.,{00000000-0000-0000-0000-000000000000}
2025-10-08 10:01:00,CORP-SRV-002,host7.corp.local,CORP.LOCAL,Service Control Manager,Security,2000146,4688,Information,Logon,Audit Failure,CORP\svc_deploy,sqlservr.exe,10.1.4.251,A new process has been created: mimikatz.exe; CommandLine: 'mimikatz.exe --run'.,{00000000-0000-0000-0000-000000000000}
2025-10-03 07:58:00,CORP-SRV-009,host6.corp.local,CORP.LOCAL,Microsoft-Windows-Security-Auditing,Security,2000035,4776,Warning,System,Audit Failure,-,explorer.exe,10.1.2.95,The computer attempted to validate the credentials for an account.,{00000000-0000-0000-0000-000000000000}
2025-10-11 04:05:00,CORP-SRV-008,host5.corp.local,CORP.LOCAL,Kernel-Power,Security,2000204,4624,Information,Network,Application,CORP\alice,lsass.exe,10.1.5.4,An account was successfully logged on. Subject: alice; Logon Type: 10.,{00000000-0000-0000-0000-000000000000}
2025-10-05 00:38:00,CORP-SRV-020,host4.corp.local,CORP.LOCAL,Kernel-Power,Security,2000063,4776,Warning,Policy Change,Audit Failure,CORP\svc_backup,winlogon.exe,10.1.1.208,The computer attempted to validate the credentials for an account.,{00000000-0000-0000-0000-000000000000}
2025-10-11 19:57:00,CORP-SRV-006,host4.corp.local,CORP.LOCAL,Microsoft-Windows-Security-Auditing,Security,2000223,4722,Information,Service Control Manager,Security,CORP\itadmin,explorer.exe,10.1.4.239,A user account was enabled.,{00000000-0000-0000-0000-000000000000}
2025-10-11 22:55:00,CORP-SRV-020,host6.corp.local,CORP.LOCAL,Service Control Manager,Security,2000225,5156,Information,System,Audit Failure,SYSTEM,svchost.exe,10.1.4.184,The Windows Filtering Platform has permitted a connection.,{00000000-0000-0000-0000-000000000000}
2025-10-05 03:14:00,CORP-SRV-017,host7.corp.local,CORP.LOCAL,Microsoft-Windows-Security-Auditing,Security,2000066,4625,Warning,Logon,Security,CORP\unknown,sqlservr.exe,10.1.5.70,An account failed to log on. Failure Reason: Unknown username or bad password; Account: CORP\unknown.,{00000000-0000-0000-0000-000000000000}
2025-10-08 18:35:00,CORP-SRV-005,host5.corp.local,CORP.LOCAL,Microsoft-Windows-Security-Auditing,Security,2000154,4634,Information,Network,Audit Failure,CORP\alice,svchost.exe,10.1.5.163,An account was logged off.,{00000000-0000-0000-0000-000000000000}
2025-10-10 04:19:00,CORP-SRV-017,host9.corp.local,CORP.LOCAL,Microsoft-Windows-Sysmon,Security,2000188,5156,Information,Logon,Security,SYSTEM,explorer.exe,10.1.5.179,The Windows Filtering Platform has permitted a connection.,{00000000-0000-0000-0000-000000000000}
2025-10-13 02:52:00,CORP-SRV-009,host8.corp.local,CORP.LOCAL,Microsoft-Windows-Security-Auditing,Security,2000247,4722,Information,Logon,Classic,CORP\itadmin,lsass.exe,10.1.3.63,A user account was enabled.,{00000000-0000-0000-0000-000000000000}
2025-10-13 12:23:00,CORP-SRV-017,host9.corp.local,CORP.LOCAL,Service Control Manager,Security,2000258,4625,Warning,Service Control Manager,Application,-,lsass.exe,10.1.4.253,An account failed to log on. Failure Reason: Unknown username or bad password; Account: N/A.,{00000000-0000-0000-0000-000000000000}
2025-10-04 02:37:00,CORP-SRV-013,host8.corp.local,CORP.LOCAL,Microsoft-Windows-Eventlog,Security,2000047,4625,Warning,Logon,Security,-,sqlservr.exe,10.1.5.223,An account failed to log on. Failure Reason: Unknown username or bad password; Account: N/A.,{00000000-0000-0000-0000-000000000000}
2025-10-11 16:49:00,CORP-SRV-001,host10.corp.local,CORP.LOCAL,DNS Server,Security,2000219,4725,Information,Policy Change,Application,CORP\itadmin,powershell.exe,10.1.1.96,A user account was disabled.,{00000000-0000-0000-0000-000000000000}
2025-10-11 06:30:00,CORP-SRV-018,host7.corp.local,CORP.LOCAL,Microsoft-Windows-Eventlog,Security,2000206,4688,Information,Service Control Manager,Security,CORP\alice,winlogon.exe,10.1.5.109,A new process has been created: powershell.exe; CommandLine: 'powershell.exe --run'.,{00000000-0000-0000-0000-000000000000}
2025-10-03 14:18:00,CORP-SRV-016,host1.corp.local,CORP.LOCAL,Winlogon,Security,2000040,4688,Information,Network,Security,CORP\svc_deploy,lsass.exe,10.1.1.94,A new process has been created: taskmgr.exe; CommandLine: 'taskmgr.exe --run'.,{00000000-0000-0000-0000-000000000000}
2025-10-02 11:42:00,CORP-SRV-002,host2.corp.local,CORP.LOCAL,DNS Server,System,2000021,7036,Information,Service Control Manager,Classic,SYSTEM,powershell.exe,10.1.1.189,The service entered the running state.,{00000000-0000-0000-0000-000000000000}
2025-10-06 21:12:00,CORP-SRV-020,host2.corp.local,CORP.LOCAL,Microsoft-Windows-Security-Auditing,Security,2000101,4776,Warning,Policy Change,Audit Success,CORP\svc_backup,svchost.exe,10.1.5.27,The computer attempted to validate the credentials for an account.,{00000000-0000-0000-0000-000000000000}
2025-10-05 06:20:00,CORP-SRV-008,host10.corp.local,CORP.LOCAL,Microsoft-Windows-Sysmon,Security,2000069,4722,Information,Policy Change,Security,CORP\itadmin,sqlservr.exe,10.1.3.18,A user account was enabled.,{00000000-0000-0000-0000-000000000000}
2025-10-04 09:41:00,CORP-SRV-019,host4.corp.local,CORP.LOCAL,Microsoft-Windows-Sysmon,System,2000053,1100,Information,Policy Change,Audit Success,SYSTEM,sqlservr.exe,10.1.1.216,The event logging service has shut down.,{00000000-0000-0000-0000-000000000000}
2025-10-08 00:35:00,CORP-SRV-011,host8.corp.local,CORP.LOCAL,Microsoft-Windows-Sysmon,Security,2000137,5156,Information,Process Creation,Classic,SYSTEM,mimikatz.exe,10.1.3.15,The Windows Filtering Platform has permitted a connection.,{00000000-0000-0000-0000-000000000000}
2025-10-02 20:31:00,CORP-SRV-008,host5.corp.local,CORP.LOCAL,Service Control Manager,System,2000024,7036,Information,Network,Application,SYSTEM,sqlservr.exe,10.1.4.164,The service entered the running state.,{00000000-0000-0000-0000-000000000000}
2025-10-12 04:31:00,CORP-SRV-004,host3.corp.local,CORP.LOCAL,Microsoft-Windows-Security-Auditing,Security,2000232,4634,Information,Network,Audit Success,-,powershell.exe,10.1.3.18,An account was logged off.,{00000000-0000-0000-0000-000000000000}
2025-10-07 23:30:00,CORP-SRV-009,host5.corp.local,CORP.LOCAL,Winlogon,Security,2000134,4624,Information,Policy Change,Audit Failure,CORP\svc_backup,explorer.exe,10.1.5.152,An account was successfully logged on. Subject: svc_backup; Logon Type: 2.,{00000000-0000-0000-0000-000000000000}
2025-10-11 00:34:00,CORP-SRV-007,host3.corp.local,CORP.LOCAL,Windows Firewall with Advanced Security,Security,2000202,4722,Information,Process Creation,Audit Success,CORP\itadmin,svchost.exe,10.1.1.32,A user account was enabled.,{00000000-0000-0000-0000-000000000000}
2025-10-07 08:12:00,CORP-SRV-011,host7.corp.local,CORP.LOCAL,Winlogon,Security,2000116,5156,Information,Service Control Manager,Audit Failure,SYSTEM,explorer.exe,10.1.3.74,The Windows Filtering Platform has permitted a connection.,{00000000-0000-0000-0000-000000000000}
2025-10-15 05:26:00,CORP-SRV-002,host9.corp.local,CORP.LOCAL,Winlogon,Security,2000298,4776,Warning,Network,Audit Failure,-,svchost.exe,10.1.1.46,The computer attempted to validate the credentials for an account.,{00000000-0000-0000-0000-000000000000}
2025-10-08 05:56:00,CORP-SRV-008,host3.corp.local,CORP.LOCAL,Service Control Manager,Security,2000142,5156,Information,Process Creation,Security,SYSTEM,explorer.exe,10.1.2.233,The Windows Filtering Platform has permitted a connection.,{00000000-0000-0000-0000-000000000000}
2025-10-12 03:07:00,CORP-SRV-008,host1.corp.local,CORP.LOCAL,DNS Server,Security,2000230,4625,Warning,System,Audit Failure,-,sqlservr.exe,10.1.4.215,An account failed to log on. Failure Reason: Unknown username or bad password; Account: N/A.,{00000000-0000-0000-0000-000000000000}
2025-10-08 20:29:00,CORP-SRV-014,host8.corp.local,CORP.LOCAL,Windows Firewall with Advanced Security,Security,2000157,4688,Information,System,Audit Failure,CORP\alice,svchost.exe,10.1.4.47,A new process has been created: mimikatz.exe; CommandLine: 'mimikatz.exe --run'.,{00000000-0000-0000-0000-000000000000}
2025-10-14 02:18:00,CORP-SRV-014,host5.corp.local,CORP.LOCAL,Microsoft-Windows-Eventlog,Security,2000274,4776,Warning,Policy Change,Audit Failure,-,mimikatz.exe,10.1.4.142,The computer attempted to validate the credentials for an account.,{00000000-0000-0000-0000-000000000000}
2025-10-04 14:38:00,CORP-SRV-020,host7.corp.local,CORP.LOCAL,DNS Server,Security,2000056,5156,Information,Policy Change,Application,SYSTEM,svchost.exe,10.1.4.216,The Windows Filtering Platform has permitted a connection.,{00000000-0000-0000-0000-000000000000}
2025-10-04 22:46:00,CORP-SRV-015,host2.corp.local,CORP.LOCAL,DNS Server,Security,2000061,5156,Information,Policy Change,Application,SYSTEM,winlogon.exe,10.1.1.108,The Windows Filtering Platform has permitted a connection.,{00000000-0000-0000-0000-000000000000}
2025-10-09 12:11:00,CORP-SRV-016,host3.corp.local,CORP.LOCAL,Microsoft-Windows-Sysmon,Security,2000172,4688,Information,Service Control Manager,Security,CORP\alice,powershell.exe,10.1.2.72,A new process has been created: notepad.exe; CommandLine: 'notepad.exe --run'.,{00000000-0000-0000-0000-000000000000}
2025-10-09 13:23:00,CORP-SRV-006,host4.corp.local,CORP.LOCAL,Winlogon,Security,2000173,4625,Warning,Service Control Manager,Classic,CORP\alice,lsass.exe,10.1.3.254,An account failed to log on. Failure Reason: Unknown username or bad password; Account: CORP\alice.,{00000000-0000-0000-0000-000000000000}
2025-10-05 21:38:00,CORP-SRV-009,host5.corp.local,CORP.LOCAL,Kernel-Power,System,2000084,1100,Information,Logon,Classic,SYSTEM,sqlservr.exe,10.1.1.223,The event logging service has shut down.,{00000000-0000-0000-0000-000000000000}
2025-10-09 16:23:00,CORP-SRV-009,host8.corp.local,CORP.LOCAL,Winlogon,Security,2000177,4624,Information,Logon,Security,CORP\alice,winlogon.exe,10.1.4.103,An account was successfully logged on. Subject: alice; Logon Type: 3.,{00000000-0000-0000-0000-000000000000}
2025-10-07 06:14:00,CORP-SRV-016,host5.corp.local,CORP.LOCAL,Microsoft-Windows-Sysmon,Security,2000114,4776,Warning,Service Control Manager,Audit Failure,CORP\svc_backup,lsass.exe,10.1.3.132,The computer attempted to validate the credentials for an account.,{00000000-0000-0000-0000-000000000000}
2025-10-13 23:51:00,CORP-SRV-015,host2.corp.local,CORP.LOCAL,DNS Server,Security,2000271,5156,Information,Network,Security,SYSTEM,powershell.exe,10.1.5.62,The Windows Filtering Platform has permitted a connection.,{00000000-0000-0000-0000-000000000000}
2025-10-13 05:41:00,CORP-SRV-008,host1.corp.local,CORP.LOCAL,DNS Server,Security,2000250,4625,Warning,Policy Change,Audit Failure,-,svchost.exe,10.1.3.235,An account failed to log on. Failure Reason: Unknown username or bad password; Account: N/A.,{00000000-0000-0000-0000-000000000000}
2025-10-07 08:33:00,CORP-SRV-005,host9.corp.local,CORP.LOCAL,Microsoft-Windows-Eventlog,System,2000118,6008,Error,Policy Change,Audit Failure,SYSTEM,explorer.exe,10.1.2.138,The previous system shutdown was unexpected.,{00000000-0000-0000-0000-000000000000}
2025-10-10 21:38:00,CORP-SRV-010,host2.corp.local,CORP.LOCAL,Microsoft-Windows-Sysmon,System,2000201,1100,Information,Service Control Manager,Audit Success,SYSTEM,mimikatz.exe,10.1.2.205,The event logging service has shut down.,{00000000-0000-0000-0000-000000000000}
2025-10-08 09:56:00,CORP-SRV-015,host6.corp.local,CORP.LOCAL,Microsoft-Windows-Eventlog,Security,2000145,4624,Information,Logon,Audit Success,CORP\bob,explorer.exe,10.1.2.148,An account was successfully logged on. Subject: bob; Logon Type: 10.,{00000000-0000-0000-0000-000000000000}
2025-10-15 03:29:00,CORP-SRV-018,host5.corp.local,CORP.LOCAL,Microsoft-Windows-Security-Auditing,Security,2000294,4688,Information,Process Creation,Application,CORP\svc_deploy,mimikatz.exe,10.1.2.85,A new process has been created: mimikatz.exe; CommandLine: 'mimikatz.exe --run'.,{00000000-0000-0000-0000-000000000000}
2025-10-13 15:30:00,CORP-SRV-020,host1.corp.local,CORP.LOCAL,Microsoft-Windows-Eventlog,Security,2000260,4625,Warning,Process Creation,Classic,CORP\unknown,explorer.exe,10.1.5.218,An account failed to log on. Failure Reason: Unknown username or bad password; Account: CORP\unknown.,{00000000-0000-0000-0000-000000000000}
2025-10-04 13:06:00,CORP-SRV-003,host5.corp.local,CORP.LOCAL,Kernel-Power,Security,2000054,4625,Warning,Network,Classic,-,powershell.exe,10.1.1.160,An account failed to log on. Failure Reason: Unknown username or bad password; Account: N/A.,{00000000-0000-0000-0000-000000000000}
2025-10-13 20:23:00,CORP-SRV-014,host8.corp.local,CORP.LOCAL,Microsoft-Windows-Security-Auditing,Security,2000267,4625,Warning,System,Application,CORP\alice,svchost.exe,10.1.5.115,An account failed to log on. Failure Reason: Unknown username or bad password; Account: CORP\alice.,{00000000-0000-0000-0000-000000000000}
2025-10-09 18:31:00,CORP-SRV-006,host10.corp.local,CORP.LOCAL,Service Control Manager,Security,2000179,5156,Information,System,Security,SYSTEM,mimikatz.exe,10.1.4.223,The Windows Filtering Platform has permitted a connection.,{00000000-0000-0000-0000-000000000000}
2025-10-10 07:28:00,CORP-SRV-004,host5.corp.local,CORP.LOCAL,Service Control Manager,Security,2000194,4625,Warning,System,Application,-,explorer.exe,10.1.4.53,An account failed to log on. Failure Reason: Unknown username or bad password; Account: N/A.,{00000000-0000-0000-0000-000000000000}
2025-10-10 07:17:00,CORP-SRV-015,host3.corp.local,CORP.LOCAL,Service Control Manager,Security,2000192,4625,Warning,Policy Change,Security,-,sqlservr.exe,10.1.2.10,An account failed to log on. Failure Reason: Unknown username or bad password; Account: N/A.,{00000000-0000-0000-0000-000000000000}
2025-10-06 17:23:00,CORP-SRV-020,host9.corp.local,CORP.LOCAL,Service Control Manager,System,2000098,6008,Error,Policy Change,Classic,SYSTEM,explorer.exe,10.1.3.181,The previous system shutdown was unexpected.,{00000000-0000-0000-0000-000000000000}
2025-10-11 11:52:00,CORP-SRV-008,host3.corp.local,CORP.LOCAL,Winlogon,System,2000212,7045,Information,Service Control Manager,Security,SYSTEM,mimikatz.exe,10.1.4.190,A service was installed in the system.,{00000000-0000-0000-0000-000000000000}
2025-10-07 19:25:00,CORP-SRV-003,host1.corp.local,CORP.LOCAL,Service Control Manager,Security,2000130,5156,Information,System,Audit Failure,SYSTEM,lsass.exe,10.1.3.208,The Windows Filtering Platform has permitted a connection.,{00000000-0000-0000-0000-000000000000}
2025-10-06 14:09:00,CORP-SRV-001,host8.corp.local,CORP.LOCAL,DNS Server,Security,2000097,4776,Warning,System,Classic,-,powershell.exe,10.1.5.239,The computer attempted to validate the credentials for an account.,{00000000-0000-0000-0000-000000000000}
2025-10-13 22:59:00,CORP-SRV-014,host1.corp.local,CORP.LOCAL,Winlogon,Security,2000270,4688,Information,Process Creation,Security,CORP\alice,svchost.exe,10.1.3.46,A new process has been created: cmd.exe; CommandLine: 'cmd.exe --run'.,{00000000-0000-0000-0000-000000000000}
2025-10-05 20:03:00,CORP-SRV-016,host3.corp.local,CORP.LOCAL,Kernel-Power,Security,2000082,4776,Warning,System,Audit Failure,CORP\svc_backup,powershell.exe,10.1.2.129,The computer attempted to validate the credentials for an account.,{00000000-0000-0000-0000-000000000000}
2025-10-10 00:05:00,CORP-SRV-018,host7.corp.local,CORP.LOCAL,Microsoft-Windows-Eventlog,Security,2000186,5156,Information,Process Creation,Audit Failure,SYSTEM,mimikatz.exe,10.1.3.201,The Windows Filtering Platform has permitted a connection.,{00000000-0000-0000-0000-000000000000}
2025-10-04 22:29:00,CORP-SRV-020,host1.corp.local,CORP.LOCAL,Service Control Manager,Security,2000060,4624,Information,Service Control Manager,Audit Failure,CORP\svc_monitor,explorer.exe,10.1.2.101,An account was successfully logged on. Subject: svc_monitor; Logon Type: 10.,{00000000-0000-0000-0000-000000000000}
2025-10-06 08:49:00,CORP-SRV-007,host5.corp.local,CORP.LOCAL,Winlogon,Security,2000094,4625,Warning,Policy Change,Audit Success,CORP\unknown,powershell.exe,10.1.3.21,An account failed to log on. Failure Reason: Unknown username or bad password; Account: CORP\unknown.,{00000000-0000-0000-0000-000000000000}
2025-10-08 02:09:00,CORP-SRV-005,host1.corp.local,CORP.LOCAL,Microsoft-Windows-Eventlog,Security,2000140,4624,Information,System,Classic,CORP\alice,svchost.exe,10.1.3.195,An account was successfully logged on. Subject: alice; Logon Type: 2.,{00000000-0000-0000-0000-000000000000}
2025-10-11 21:40:00,CORP-SRV-020,host5.corp.local,CORP.LOCAL,Winlogon,Security,2000224,4624,Information,System,Classic,CORP\svc_backup,svchost.exe,10.1.4.245,An account was successfully logged on. Subject: svc_backup; Logon Type: 3.,{00000000-0000-0000-0000-000000000000}
2025-10-08 12:12:00,CORP-SRV-013,host9.corp.local,CORP.LOCAL,Microsoft-Windows-Sysmon,Security,2000148,4625,Warning,Process Creation,Classic,CORP\alice,lsass.exe,10.1.1.197,An account failed to log on. Failure Reason: Unknown username or bad password; Account: CORP\alice.,{00000000-0000-0000-0000-000000000000}
2025-10-08 15:52:00,CORP-SRV-015,host3.corp.local,CORP.LOCAL,DNS Server,Security,2000152,4624,Information,Network,Security,CORP\bob,lsass.exe,10.1.5.129,An account was successfully logged on. Subject: bob; Logon Type: 10.,{00000000-0000-0000-0000-000000000000}
2025-10-13 21:55:00,CORP-SRV-010,host10.corp.local,CORP.LOCAL,Kernel-Power,Security,2000269,4725,Information,Service Control Manager,Audit Failure,CORP\itadmin,winlogon.exe,10.1.5.62,A user account was disabled.,{00000000-0000-0000-0000-000000000000}
2025-10-14 18:11:00,CORP-SRV-006,host7.corp.local,CORP.LOCAL,Microsoft-Windows-Sysmon,Security,2000286,4634,Information,System,Audit Failure,-,svchost.exe,10.1.2.77,An account was logged off.,{00000000-0000-0000-0000-000000000000}
2025-10-05 19:57:00,CORP-SRV-008,host2.corp.local,CORP.LOCAL,Microsoft-Windows-Sysmon,Security,2000081,4722,Information,Network,Audit Success,CORP\itadmin,mimikatz.exe,10.1.2.111,A user account was enabled.,{00000000-0000-0000-0000-000000000000}
2025-10-07 15:24:00,CORP-SRV-011,host5.corp.local,CORP.LOCAL,Service Control Manager,Security,2000124,5156,Information,Network,Application,SYSTEM,explorer.exe,10.1.5.243,The Windows Filtering Platform has permitted a connection.,{00000000-0000-0000-0000-000000000000}
2025-10-12 06:05:00,CORP-SRV-006,host4.corp.local,CORP.LOCAL,Microsoft-Windows-Sysmon,System,2000233,6008,Error,Logon,Classic,SYSTEM,winlogon.exe,10.1.3.157,The previous system shutdown was unexpected.,{00000000-0000-0000-0000-000000000000}
2025-10-12 06:25:00,CORP-SRV-012,host5.corp.local,CORP.LOCAL,Winlogon,Security,2000234,4634,Information,Network,Audit Failure,CORP\alice,svchost.exe,10.1.2.32,An account was logged off.,{00000000-0000-0000-0000-000000000000}
2025-10-02 04:30:00,CORP-SRV-017,host4.corp.local,CORP.LOCAL,Service Control Manager,Security,2000013,4625,Warning,Service Control Manager,Security,CORP\unknown,powershell.exe,10.1.3.178,An account failed to log on. Failure Reason: Unknown username or bad password; Account: CORP\unknown.,{00000000-0000-0000-0000-000000000000}
2025-10-06 11:47:00,CORP-SRV-011,host7.corp.local,CORP.LOCAL,Kernel-Power,System,2000096,7045,Information,System,Classic,SYSTEM,explorer.exe,10.1.4.12,A service was installed in the system.,{00000000-0000-0000-0000-000000000000}
2025-10-12 16:38:00,CORP-SRV-009,host1.corp.local,CORP.LOCAL,Microsoft-Windows-Sysmon,System,2000240,7045,Information,Policy Change,Audit Success,SYSTEM,explorer.exe,10.1.3.40,A service was installed in the system.,{00000000-0000-0000-0000-000000000000}
2025-10-03 18:01:00,CORP-SRV-010,host6.corp.local,CORP.LOCAL,Microsoft-Windows-Eventlog,Security,2000045,4624,Information,Logon,Audit Success,CORP\svc_backup,explorer.exe,10.1.5.68,An account was successfully logged on. Subject: svc_backup; Logon Type: 3.,{00000000-0000-0000-0000-000000000000}
