Timestamp,ComputerName,Hostname,Domain,Source,Channel,EventRecordID,EventID,Level,TaskCategory,Keywords,User,Process,IP,Description,Correlation
2025-10-04 09:46:00,CORP-SRV-001,host9.corp.local,CORP.LOCAL,Kernel-Power,System,1000028,7045,Information,Service Control Manager,Classic,SYSTEM,explorer.exe,10.1.1.168,A service was installed in the system.,{00000000-0000-0000-0000-000000000000}
2025-10-02 10:25:00,CORP-SRV-006,host2.corp.local,CORP.LOCAL,DNS Server,Security,1000011,4625,Warning,Process Creation,Security,-,lsass.exe,10.1.4.50,An account failed to log on. Failure Reason: Unknown username or bad password; Account: N/A.,{00000000-0000-0000-0000-000000000000}
2025-10-10 15:37:00,CORP-SRV-018,host5.corp.local,CORP.LOCAL,Winlogon,Security,1000084,5156,Information,Logon,Audit Success,SYSTEM,lsass.exe,10.1.1.242,The Windows Filtering Platform has permitted a connection.,{00000000-0000-0000-0000-000000000000}
2025-10-03 03:32:00,CORP-SRV-001,host9.corp.local,CORP.LOCAL,Microsoft-Windows-Sysmon,Security,1000018,4688,Information,System,Classic,CORP\alice,lsass.exe,10.1.4.188,A new process has been created: taskmgr.exe; CommandLine: 'taskmgr.exe --run'.,{00000000-0000-0000-0000-000000000000}
2025-10-13 00:50:00,CORP-SRV-005,host2.corp.local,CORP.LOCAL,Winlogon,Security,1000101,4722,Information,Process Creation,Application,CORP\itadmin,winlogon.exe,10.1.4.145,A user account was enabled.,{00000000-0000-0000-0000-000000000000}
2025-10-03 05:47:00,CORP-SRV-013,host1.corp.local,CORP.LOCAL,DNS Server,Security,1000020,4634,Information,Logon,Audit Failure,CORP\alice,lsass.exe,10.1.1.65,An account was logged off.,{00000000-0000-0000-0000-000000000000}
2025-10-07 01:06:00,CORP-SRV-001,host1.corp.local,CORP.LOCAL,Windows Firewall with Advanced Security,Security,1000050,4725,Information,Logon,Application,CORP\itadmin,sqlservr.exe,10.1.5.42,A user account was disabled.,{00000000-0000-0000-0000-000000000000}
2025-10-04 00:50:00,CORP-SRV-008,host6.corp.local,CORP.LOCAL,Microsoft-Windows-Eventlog,Security,1000025,4625,Warning,System,Classic,-,explorer.exe,10.1.4.65,An account failed to log on. Failure Reason: Unknown username or bad password; Account: N/A.,{00000000-0000-0000-0000-000000000000}
2025-10-01 22:20:00,CORP-SRV-007,host7.corp.local,CORP.LOCAL,Service Control Manager,Security,1000006,4625,Warning,Policy Change,Security,CORP\unknown,sqlservr.exe,10.1.4.56,An account failed to log on. Failure Reason: Unknown username or bad password; Account: CORP\unknown.,{00000000-0000-0000-0000-000000000000}
2025-10-09 05:23:00,CORP-SRV-003,host2.corp.local,CORP.LOCAL,Windows Firewall with Advanced Security,System,1000071,1100,Information,System,Security,SYSTEM,powershell.exe,10.1.5.27,The event logging service has shut down.,{00000000-0000-0000-0000-000000000000}
2025-10-09 15:24:00,CORP-SRV-019,host7.corp.local,CORP.LOCAL,Microsoft-Windows-Sysmon,Security,1000076,4634,Information,Process Creation,Security,CORP\bob,sqlservr.exe,10.1.1.227,An account was logged off.,{00000000-0000-0000-0000-000000000000}
2025-10-01 11:09:00,CORP-SRV-013,host2.corp.local,CORP.LOCAL,DNS Server,Security,1000001,4624,Information,Network,Audit Failure,CORP\svc_backup,winlogon.exe,10.1.1.233,An account was successfully logged on. Subject: svc_backup; Logon Type: 2.,{00000000-0000-0000-0000-000000000000}
2025-10-03 00:54:00,CORP-SRV-007,host7.corp.local,CORP.LOCAL,Microsoft-Windows-Sysmon,Security,1000016,4624,Information,Process Creation,Security,CORP\alice,svchost.exe,10.1.1.174,An account was successfully logged on. Subject: alice; Logon Type: 2.,{00000000-0000-0000-0000-000000000000}
2025-10-08 10:53:00,CORP-SRV-011,host5.corp.local,CORP.LOCAL,Microsoft-Windows-Eventlog,System,1000064,7036,Information,Policy Change,Classic,SYSTEM,sqlservr.exe,10.1.3.63,The service entered the running state.,{00000000-0000-0000-0000-000000000000}
2025-10-09 22:23:00,CORP-SRV-020,host10.corp.local,CORP.LOCAL,Microsoft-Windows-Eventlog,Security,1000079,4624,Information,Network,Application,CORP\alice,winlogon.exe,10.1.4.215,An account was successfully logged on. Subject: alice; Logon Type: 2.,{00000000-0000-0000-0000-000000000000}
2025-10-01 20:49:00,CORP-SRV-013,host6.corp.local,CORP.LOCAL,Windows Firewall with Advanced Security,Security,1000005,4688,Information,Policy Change,Classic,CORP\svc_deploy,winlogon.exe,10.1.3.173,A new process has been created: cmd.exe; CommandLine: 'cmd.exe --run'.,{00000000-0000-0000-0000-000000000000}
2025-10-09 13:17:00,CORP-SRV-003,host6.corp.local,CORP.LOCAL,Kernel-Power,Security,1000075,5156,Information,Policy Change,Audit Failure,SYSTEM,lsass.exe,10.1.3.227,The Windows Filtering Platform has permitted a connection.,{00000000-0000-0000-0000-000000000000}
2025-10-02 01:01:00,CORP-SRV-010,host10.corp.local,CORP.LOCAL,Service Control Manager,Security,1000009,4624,Information,Logon,Audit Failure,CORP\svc_backup,explorer.exe,10.1.4.64,An account was successfully logged on. Subject: svc_backup; Logon Type: 10.,{00000000-0000-0000-0000-000000000000}
2025-10-09 05:54:00,CORP-SRV-020,host3.corp.local,CORP.LOCAL,DNS Server,Security,1000072,4624,Information,Process Creation,Classic,CORP\bob,powershell.exe,10.1.1.139,An account was successfully logged on. Subject: bob; Logon Type: 10.,{00000000-0000-0000-0000-000000000000}
2025-10-02 12:05:00,CORP-SRV-012,host3.corp.local,CORP.LOCAL,Kernel-Power,Security,1000012,4624,Information,Policy Change,Audit Success,CORP\svc_backup,lsass.exe,10.1.1.26,An account was successfully logged on. Subject: svc_backup; Logon Type: 10.,{00000000-0000-0000-0000-000000000000}
2025-10-13 17:48:00,CORP-SRV-016,host8.corp.local,CORP.LOCAL,Microsoft-Windows-Eventlog,System,1000107,6008,Error,Policy Change,Audit Failure,SYSTEM,svchost.exe,10.1.5.39,The previous system shutdown was unexpected.,{00000000-0000-0000-0000-000000000000}
2025-10-05 15:04:00,CORP-SRV-020,host8.corp.local,CORP.LOCAL,Winlogon,Security,1000037,4725,Information,Network,Application,CORP\itadmin,sqlservr.exe,10.1.4.2,A user account was disabled.,{00000000-0000-0000-0000-000000000000}
